code;ratingc;e;d;c;b;a;resc
10169;D;5;0;0;0;0;0
10913;D;6;0;0;0;0;0
8562;E;0;0;0;0;0;0
1895;D;0;0;0;0;0;0
10951;D;5;0;0;0;0;0
1;B;0;0;0;0;0;0
3417;E;3;0;0;0;0;9
5336;C;2;12;0;0;0;0
3772;D;0;6;0;0;0;6
11108;E;0;0;0;0;0;0
8038;E;0;0;0;0;0;0
8719;E;2;0;0;0;0;6
2427;C;0;15;0;0;0;0
2728;E;0;0;0;0;0;0
9276;D;4;0;0;0;0;0
652;C;0;0;0;0;0;0
11326;D;5;0;0;0;0;0
10959;E;0;0;0;0;0;0
9870;C;5;13;0;0;0;0
10205;E;1;0;0;0;0;3
1689;C;0;0;0;0;0;0
5024;D;8;0;0;0;0;0
1205;D;0;0;0;0;0;0
8143;E;0;0;0;0;0;0
10495;D;0;1;0;0;0;1
4758;E;0;0;0;0;0;0
9877;C;5;13;0;0;0;0
4778;E;2;0;0;0;0;6
6250;E;0;0;0;0;0;0
7434;E;0;0;0;0;0;0
3665;B;0;4;14;1;0;1
4785;E;0;0;0;0;0;0
840;D;0;0;0;0;0;0
10927;E;0;0;0;0;0;0
7524;E;0;0;0;0;0;0
6892;E;0;0;0;0;0;0
10401;E;0;0;0;0;0;0
4871;E;1;0;0;0;0;3
7123;E;1;0;0;0;0;3
5663;E;0;0;0;0;0;0
11355;E;0;0;0;0;0;0
3167;D;0;2;0;0;0;2
6190;E;0;0;0;0;0;0
5333;B;0;6;14;5;0;5
2113;D;0;0;0;0;0;0
7607;E;0;0;0;0;0;0
10508;E;0;0;0;0;0;0
4891;D;0;6;0;0;0;6
9634;D;5;0;0;0;0;0
2777;D;0;0;0;0;0;0
3777;D;0;0;0;0;0;0
8961;E;0;0;0;0;0;0
8078;E;0;0;0;0;0;0
3994;E;0;0;0;0;0;0
8655;E;0;0;0;0;0;0
10484;D;5;0;0;0;0;0
2072;C;0;15;2;0;0;2
10437;E;0;0;0;0;0;0
1650;D;0;3;0;0;0;3
4631;E;0;0;0;0;0;0
4278;E;0;0;0;0;0;0
7939;E;0;0;0;0;0;0
7951;E;0;0;0;0;0;0
5816;C;0;0;0;0;0;0
7430;E;0;0;0;0;0;0
7827;D;6;0;0;0;0;0
6464;E;0;0;0;0;0;0
2857;D;4;0;0;0;0;0
2552;D;0;0;0;0;0;0
4916;E;0;0;0;0;0;0
10653;E;0;0;0;0;0;0
6392;E;0;0;0;0;0;0
7236;D;9;0;0;0;0;0
1233;D;0;0;0;0;0;0
11548;E;0;0;0;0;0;0
7468;D;5;0;0;0;0;0
9504;E;0;0;0;0;0;0
5828;E;2;0;0;0;0;6
2517;D;0;1;0;0;0;1
8821;E;0;0;0;0;0;0
10108;E;0;0;0;0;0;0
8312;D;4;0;0;0;0;0
6155;D;0;0;0;0;0;0
967;D;0;4;0;0;0;4
5953;E;0;0;0;0;0;0
7019;D;4;0;0;0;0;0
10093;D;4;0;0;0;0;0
5886;E;2;0;0;0;0;6
497;D;0;0;0;0;0;0
8542;D;6;1;0;0;0;1
11512;E;0;0;0;0;0;0
9587;E;0;0;0;0;0;0
11389;C;0;0;0;0;0;0
2150;C;0;0;0;0;0;0
11432;E;1;0;0;0;0;3
9810;E;0;0;0;0;0;0
8428;E;3;0;0;0;0;9
2548;D;0;0;0;0;0;0
1839;D;0;0;0;0;0;0
8076;E;0;0;0;0;0;0
4066;E;0;0;0;0;0;0
11146;E;0;0;0;0;0;0
7241;D;5;7;0;0;0;7
6230;E;1;0;0;0;0;3
2098;D;0;0;0;0;0;0
9222;D;4;0;0;0;0;0
3320;E;0;0;0;0;0;0
5411;E;0;0;0;0;0;0
7363;E;0;0;0;0;0;0
2247;D;0;1;0;0;0;1
11162;E;1;0;0;0;0;3
11026;E;1;0;0;0;0;3
4512;D;6;0;0;0;0;0
6432;D;5;0;0;0;0;0
6443;E;1;0;0;0;0;3
2837;A;0;5;13;13;0;0
4883;D;6;0;0;0;0;0
2114;B;0;0;12;1;0;1
9923;D;4;0;0;0;0;0
11488;E;0;0;0;0;0;0
2986;E;1;0;0;0;0;3
4846;C;0;12;9;0;0;9
4093;E;2;0;0;0;0;6
8857;D;4;0;0;0;0;0
4653;E;0;0;0;0;0;0
7872;E;0;0;0;0;0;0
11163;D;5;1;0;0;0;1
10716;E;0;0;0;0;0;0
7600;D;4;0;0;0;0;0
8885;B;5;2;12;0;0;0
4845;C;0;0;0;0;0;0
3503;D;0;0;0;0;0;0
7360;E;0;0;0;0;0;0
1972;D;0;10;0;0;0;10
9479;D;0;0;0;0;0;0
4562;D;5;0;0;0;0;0
8194;C;5;7;3;0;0;3
5297;D;4;5;0;0;0;5
11391;E;0;0;0;0;0;0
10516;D;4;9;0;0;0;9
433;B;0;0;0;1;0;1
9452;E;0;0;0;0;0;0
6976;D;4;0;0;0;0;0
3900;E;0;0;0;0;0;0
7552;D;5;1;0;0;0;1
5158;E;0;0;0;0;0;0
10389;E;0;0;0;0;0;0
6297;E;0;0;0;0;0;0
4990;D;5;3;1;0;0;5
5260;D;6;0;0;0;0;0
6695;E;1;0;0;0;0;3
11804;E;0;0;0;0;0;0
3171;D;0;8;0;0;0;8
11268;E;0;0;0;0;0;0
1026;C;0;0;5;0;0;5
2195;B;0;16;13;0;0;0
4796;E;1;0;0;0;0;3
2274;B;0;15;13;2;0;2
11713;E;1;0;0;0;0;3
1110;D;0;5;0;0;0;5
6599;E;3;0;0;0;0;9
2155;C;0;15;0;0;0;0
9743;E;0;0;0;0;0;0
5931;C;5;12;3;0;0;3
11463;E;0;0;0;0;0;0
1736;D;0;4;0;0;0;4
3947;E;0;0;0;0;0;0
3311;D;0;0;0;0;0;0
10756;E;1;0;0;0;0;3
8061;D;5;0;0;0;0;0
3778;E;1;0;0;0;0;3
1427;C;0;0;1;0;0;1
10486;D;6;0;0;0;0;0
5423;E;0;0;0;0;0;0
10970;D;4;0;0;0;0;0
4989;E;0;0;0;0;0;0
4371;D;0;1;0;0;0;1
8997;E;0;0;0;0;0;0
8837;D;4;0;0;0;0;0
8318;D;1;4;0;0;0;4
4606;E;0;0;0;0;0;0
3769;D;0;0;0;0;0;0
7593;E;0;0;0;0;0;0
1922;D;0;0;0;0;0;0
5659;C;0;0;0;0;0;0
8991;E;3;0;0;0;0;9
2050;D;0;0;0;0;0;0
2372;D;0;11;0;0;0;11
4714;D;0;2;0;0;0;2
2812;C;7;13;0;0;0;0
4149;E;0;0;0;0;0;0
4184;C;7;13;0;0;0;0
4168;E;0;0;0;0;0;0
4351;D;6;3;0;0;0;3
4107;D;0;0;0;0;0;0
8085;E;0;0;0;0;0;0
11621;E;1;0;0;0;0;3
1858;C;0;0;0;0;0;0
9430;D;4;3;0;0;0;3
10799;E;0;0;0;0;0;0
1333;B;0;0;13;0;0;0
2703;D;5;0;0;0;0;0
475;C;0;0;0;0;0;0
2088;C;0;13;0;0;0;0
6962;E;0;0;0;0;0;0
1662;C;0;3;2;0;0;2
3013;D;6;0;0;0;0;0
8614;E;0;0;0;0;0;0
6094;D;4;0;0;0;0;0
9425;C;0;12;0;0;0;0
1626;C;0;12;4;0;0;4
9751;E;3;0;0;0;0;9
3592;D;0;0;0;0;0;0
8235;D;8;0;0;0;0;0
4648;D;5;0;0;0;0;0
8385;E;3;0;0;0;0;9
8738;E;0;0;0;0;0;0
4899;E;0;0;0;0;0;0
11570;D;4;0;0;0;0;0
2768;D;0;0;0;0;0;0
2258;A;0;1;11;12;0;0
4148;D;5;0;0;0;0;0
6370;E;0;0;0;0;0;0
5200;E;0;0;0;0;0;0
2775;D;0;0;0;0;0;0
1550;D;0;2;0;0;0;2
3084;D;0;0;0;0;0;0
11676;D;5;0;0;0;0;0
9182;E;0;0;0;0;0;0
3563;C;0;13;0;0;0;0
7447;E;0;0;0;0;0;0
5171;E;0;0;0;0;0;0
6583;E;1;0;0;0;0;3
4242;E;0;0;0;0;0;0
5626;D;4;0;0;0;0;0
7182;E;0;0;0;0;0;0
2126;D;0;0;0;0;0;0
2119;C;0;12;0;0;0;0
843;C;0;3;0;0;0;0
4605;D;4;1;0;0;0;1
3051;E;1;0;0;0;0;3
5179;E;0;0;0;0;0;0
2830;E;1;0;0;0;0;3
4761;E;3;0;0;0;0;9
9067;E;0;0;0;0;0;0
1198;C;0;12;0;0;0;0
4750;E;0;0;0;0;0;0
5405;E;2;0;0;0;0;6
9766;E;3;0;0;0;0;9
7010;B;5;1;12;0;0;0
2244;C;0;13;3;0;0;3
1912;D;0;0;0;0;0;0
5884;D;7;0;0;0;0;0
3654;E;2;0;0;0;0;6
6854;D;6;0;0;0;0;0
9939;D;4;0;0;0;0;0
9009;E;3;0;0;0;0;9
11182;E;0;0;0;0;0;0
9938;D;4;0;0;0;0;0
1294;D;0;0;0;0;0;0
2684;E;1;0;0;0;0;3
10760;E;0;0;0;0;0;0
10961;E;0;0;0;0;0;0
4826;E;0;0;0;0;0;0
5013;E;0;0;0;0;0;0
6745;D;4;0;0;0;0;0
8072;E;0;0;0;0;0;0
7409;D;5;0;0;0;0;0
4044;B;8;13;12;0;0;0
4852;C;6;13;0;0;0;0
8600;E;0;0;0;0;0;0
7320;E;2;0;0;0;0;6
1764;B;0;15;12;0;0;0
6339;E;1;0;0;0;0;3
2143;C;0;14;0;0;0;0
2575;C;0;14;1;0;0;1
3631;D;4;8;0;0;0;8
6156;D;6;2;0;0;0;2
8343;D;6;0;0;0;0;0
11714;E;3;0;0;0;0;9
726;B;0;0;0;6;0;6
844;D;0;0;0;0;0;0
1105;C;0;15;0;0;0;0
1115;C;0;15;0;0;0;0
4898;D;6;0;0;0;0;0
4914;D;6;0;0;0;0;0
4421;D;0;0;0;0;0;0
1432;D;0;0;0;0;0;0
9784;D;4;0;0;0;0;0
1307;B;0;15;13;0;0;0
9557;D;0;0;0;0;0;0
4150;C;0;16;9;0;0;9
11715;D;4;0;0;0;0;0
4047;E;0;0;0;0;0;0
6563;D;6;10;0;0;0;10
1146;C;0;10;8;0;0;8
7994;C;4;12;1;0;0;1
2307;C;0;1;7;0;0;7
5614;A;5;13;14;13;0;0
1296;D;4;0;0;0;0;0
6637;E;1;0;0;0;0;3
8147;E;0;0;0;0;0;0
8164;E;0;0;0;0;0;0
2283;C;0;0;1;0;0;1
3270;B;5;3;1;6;1;8
10987;E;0;0;0;0;0;0
3060;E;1;0;0;0;0;3
8868;D;6;0;0;0;0;0
11577;D;6;0;0;0;0;0
4166;E;0;0;0;0;0;0
7142;D;4;0;0;0;0;0
7412;E;2;0;0;0;0;6
5018;E;0;0;0;0;0;0
10383;D;6;0;0;0;0;0
8731;E;3;0;0;0;0;9
3067;C;3;15;1;0;0;1
845;D;0;2;0;0;0;2
9555;E;0;0;0;0;0;0
1070;D;0;0;0;0;0;0
7894;E;0;0;0;0;0;0
11672;E;0;0;0;0;0;0
3553;D;0;0;0;0;0;0
8832;D;7;0;0;0;0;0
9523;D;6;0;0;0;0;0
2489;D;0;1;0;0;0;1
2205;C;0;13;5;0;0;5
9217;D;5;0;0;0;0;0
2845;D;4;0;0;0;0;0
5782;E;0;0;0;0;0;0
10736;E;1;0;0;0;0;3
131;A;0;0;0;0;0;0
1850;D;0;0;0;0;0;0
4060;D;5;0;0;0;0;0
4749;D;4;0;0;0;0;0
10035;E;0;0;0;0;0;0
1561;D;0;8;0;0;0;8
8037;E;2;0;0;0;0;6
2290;D;0;1;0;0;0;1
5157;E;0;0;0;0;0;0
10310;E;0;0;0;0;0;0
1135;D;0;0;0;0;0;0
6420;E;0;0;0;0;0;0
7416;E;0;0;0;0;0;0
4795;D;0;3;0;0;0;3
10311;D;7;0;0;0;0;0
3489;E;0;0;0;0;0;0
7403;C;4;14;9;0;0;9
2336;D;0;1;0;0;0;1
4982;E;0;0;0;0;0;0
5919;E;0;0;0;0;0;0
3137;D;0;0;0;0;0;0
7289;E;0;0;0;0;0;0
6634;E;0;0;0;0;0;0
7999;E;3;0;0;0;0;9
8043;E;2;0;0;0;0;6
2422;A;0;11;13;1;7;0
6237;C;5;13;0;0;0;0
8135;E;0;0;0;0;0;0
717;A;0;0;0;0;0;0
4032;D;5;0;0;0;0;0
10676;D;5;0;0;0;0;0
8915;E;1;0;0;0;0;3
2729;B;0;13;15;1;0;1
4405;D;7;0;0;0;0;0
6221;E;0;0;0;0;0;0
4010;D;0;0;0;0;0;0
7150;D;5;0;0;0;0;0
9279;E;0;0;0;0;0;0
4057;C;2;14;0;0;0;0
11464;D;5;0;0;0;0;0
6764;E;0;0;0;0;0;0
699;C;0;0;0;0;0;0
1057;B;0;2;11;2;0;2
5181;E;2;0;0;0;0;6
9081;D;8;0;0;0;0;0
4840;E;0;0;0;0;0;0
10989;E;0;0;0;0;0;0
8108;E;0;0;0;0;0;0
6075;E;3;0;0;0;0;9
6543;E;1;0;0;0;0;3
7219;E;0;0;0;0;0;0
2252;C;0;13;0;0;0;0
9137;C;0;0;0;0;0;0
1803;B;0;16;12;0;0;0
4756;C;4;14;0;0;0;0
2898;C;0;0;0;0;0;0
11285;E;0;0;0;0;0;0
6843;E;0;0;0;0;0;0
4976;D;4;0;0;0;0;0
4327;E;0;0;0;0;0;0
874;A;0;0;0;0;0;0
8416;D;5;1;1;0;0;3
8739;E;0;0;0;0;0;0
8335;D;4;0;0;0;0;0
8984;C;0;12;0;0;0;0
4692;E;0;0;0;0;0;0
11138;D;4;0;0;0;0;0
11114;D;4;0;0;0;0;0
8645;E;0;0;0;0;0;0
9438;E;0;0;0;0;0;0
3676;E;2;0;0;0;0;6
1918;C;0;13;0;0;0;0
5633;E;0;0;0;0;0;0
8169;E;1;0;0;0;0;3
1618;C;0;12;0;0;0;0
5389;D;8;0;0;0;0;0
10876;E;0;0;0;0;0;0
5855;E;1;0;0;0;0;3
11279;E;0;0;0;0;0;0
8959;E;0;0;0;0;0;0
8972;D;4;0;0;0;0;0
1510;D;0;0;0;0;0;0
5980;B;5;9;13;0;1;2
5620;E;0;0;0;0;0;0
6804;D;6;0;0;0;0;0
3240;E;0;0;0;0;0;0
1218;D;0;3;0;0;0;3
1934;C;0;13;2;0;0;2
9885;E;1;0;0;0;0;3
5339;E;3;0;0;0;0;9
10047;E;0;0;0;0;0;0
1904;C;0;11;2;0;0;2
11166;E;1;0;0;0;0;3
4391;D;7;0;0;0;0;0
9866;D;5;0;0;0;0;0
846;C;0;0;0;0;0;0
11504;E;0;0;0;0;0;0
8004;E;0;0;0;0;0;0
1497;C;0;0;0;0;0;0
6369;E;0;0;0;0;0;0
6304;C;0;0;0;0;0;0
11638;E;0;0;0;0;0;0
10862;E;0;0;0;0;0;0
7501;D;4;0;0;0;0;0
2617;B;0;13;12;1;0;1
5704;E;0;0;0;0;0;0
1557;D;0;6;0;0;0;6
11242;E;0;0;0;0;0;0
7009;D;0;1;0;0;0;1
9850;D;4;0;0;0;0;0
8359;D;4;0;0;0;0;0
9343;E;0;0;0;0;0;0
6215;E;3;0;0;0;0;9
9629;E;0;0;0;0;0;0
3867;D;0;0;0;0;0;0
3496;E;1;0;0;0;0;3
5718;C;0;0;6;0;0;6
4075;C;0;13;0;0;0;0
6809;E;0;0;0;0;0;0
6313;D;6;0;0;0;0;0
1132;D;0;0;0;0;0;0
7178;D;4;0;0;0;0;0
5809;D;5;1;0;0;0;1
3259;E;1;0;0;0;0;3
1365;C;0;13;2;0;0;2
6220;D;6;0;0;0;0;0
4370;D;6;0;0;0;0;0
9216;D;5;0;0;0;0;0
5284;E;1;0;0;0;0;3
2519;D;0;0;0;0;0;0
9859;E;0;0;0;0;0;0
3533;B;1;11;14;0;0;0
5240;A;0;0;14;13;0;0
7155;B;0;0;13;0;0;0
3931;D;6;1;0;0;0;1
8165;D;6;0;0;0;0;0
3924;D;7;8;0;0;0;8
11088;E;0;0;0;0;0;0
10191;E;0;0;0;0;0;0
6725;D;4;0;0;0;0;0
4620;D;4;0;0;0;0;0
10823;D;5;0;0;0;0;0
3949;E;0;0;0;0;0;0
2115;D;0;0;0;0;0;0
3190;E;0;0;0;0;0;0
1080;D;0;1;0;0;0;1
1554;D;0;2;0;0;0;2
10298;E;0;0;0;0;0;0
10524;E;0;0;0;0;0;0
5321;E;3;0;0;0;0;9
6306;E;2;0;0;0;0;6
10832;D;4;0;0;0;0;0
6985;E;1;0;0;0;0;3
5692;E;3;0;0;0;0;9
847;B;0;16;13;0;0;0
2624;C;0;13;0;0;0;0
6991;D;4;0;0;0;0;0
6907;E;0;0;0;0;0;0
10147;E;0;0;0;0;0;0
2536;D;0;7;0;0;0;7
11302;D;5;0;0;0;0;0
7303;D;4;0;0;0;0;0
2589;D;0;0;0;0;0;0
4231;E;1;0;0;0;0;3
9103;D;4;0;0;0;0;0
2911;C;5;16;0;0;0;0
8683;E;1;0;0;0;0;3
5286;E;0;0;0;0;0;0
7438;E;2;0;0;0;0;6
10131;D;5;0;0;0;0;0
5205;D;0;0;0;0;0;0
6465;E;1;0;0;0;0;3
7334;E;0;0;0;0;0;0
10225;E;0;0;0;0;0;0
4857;D;4;0;0;0;0;0
7290;D;4;0;0;0;0;0
4096;D;4;0;0;0;0;0
9734;D;5;0;0;0;0;0
2032;B;0;12;13;0;0;0
6120;D;4;0;0;0;0;0
6235;E;0;0;0;0;0;0
9879;E;0;0;0;0;0;0
6249;E;0;0;0;0;0;0
9429;D;0;1;0;0;0;1
3121;E;0;0;0;0;0;0
8399;E;0;0;0;0;0;0
7479;E;0;0;0;0;0;0
4860;C;0;13;0;0;0;0
5219;E;0;0;0;0;0;0
2333;D;0;0;0;0;0;0
9794;E;0;0;0;0;0;0
3784;E;0;0;0;0;0;0
10360;E;0;0;0;0;0;0
11384;E;3;0;0;0;0;9
5322;C;7;13;0;0;0;0
4482;E;0;0;0;0;0;0
2549;D;0;0;0;0;0;0
10877;E;0;0;0;0;0;0
2410;D;0;0;0;0;0;0
8841;D;4;0;0;0;0;0
3779;D;0;0;0;0;0;0
8491;D;5;0;0;0;0;0
5153;D;5;0;0;0;0;0
7807;C;7;12;2;0;0;2
11822;E;1;0;0;0;0;3
11517;D;6;0;0;0;0;0
6345;D;5;0;0;0;0;0
7395;D;4;0;0;0;0;0
1173;D;0;0;0;0;0;0
10390;D;4;0;0;0;0;0
10639;D;6;0;0;0;0;0
3366;D;0;0;0;0;0;0
3647;E;0;0;0;0;0;0
9735;E;1;0;0;0;0;3
10028;E;0;0;0;0;0;0
11846;E;0;0;0;0;0;0
9688;D;4;0;0;0;0;0
3923;D;4;0;0;0;0;0
11768;E;0;0;0;0;0;0
8109;D;7;4;0;0;0;4
2588;D;0;0;0;0;0;0
3865;C;1;13;0;0;0;0
5586;E;1;0;0;0;0;3
5184;D;0;0;0;0;0;0
2392;D;0;0;0;0;0;0
5795;D;5;0;0;0;0;0
10005;D;0;1;0;0;0;1
4635;C;0;14;0;0;0;0
6033;E;0;0;0;0;0;0
7237;E;0;0;0;0;0;0
7267;D;6;0;0;0;0;0
10179;E;0;0;0;0;0;0
1128;D;0;0;0;0;0;0
9760;E;0;0;0;0;0;0
8886;D;5;0;0;0;0;0
7152;E;0;0;0;0;0;0
6157;E;0;0;0;0;0;0
10493;D;0;0;0;0;0;0
9206;E;1;0;0;0;0;3
2990;E;1;0;0;0;0;3
6240;D;4;6;0;0;0;6
10268;E;1;0;0;0;0;3
9432;E;0;0;0;0;0;0
2569;D;0;0;0;0;0;0
7751;E;0;0;0;0;0;0
8110;E;0;0;0;0;0;0
5270;E;0;0;0;0;0;0
1040;C;0;0;4;0;0;4
9376;D;6;0;0;0;0;0
8216;E;1;0;0;0;0;3
7958;E;0;0;0;0;0;0
2755;D;0;9;0;0;0;9
6158;E;0;0;0;0;0;0
2998;D;0;0;0;0;0;0
9398;D;6;0;0;0;0;0
11287;E;0;0;0;0;0;0
11809;E;0;0;0;0;0;0
6159;C;7;14;0;0;0;0
11831;E;0;0;0;0;0;0
10685;E;0;0;0;0;0;0
1175;D;0;0;0;0;0;0
7280;E;0;0;0;0;0;0
8854;C;7;12;0;0;0;0
969;D;0;8;0;0;0;8
9048;D;7;0;0;0;0;0
11507;E;0;0;0;0;0;0
11515;E;0;0;0;0;0;0
6941;C;4;12;0;0;0;0
5824;D;1;1;0;0;0;1
11716;E;0;0;0;0;0;0
6160;D;0;0;0;0;0;0
8778;E;0;0;0;0;0;0
2434;D;0;0;0;0;0;0
5703;D;7;0;0;0;0;0
9723;D;5;0;0;0;0;0
1119;D;0;0;0;0;0;0
5465;E;0;0;0;0;0;0
9506;E;0;0;0;0;0;0
2730;E;0;0;0;0;0;0
2765;C;0;9;2;0;0;2
9314;D;4;0;0;0;0;0
4480;E;0;0;0;0;0;0
454;B;0;0;0;0;0;0
9414;D;5;1;0;0;0;1
7864;D;5;0;0;0;0;0
6307;E;1;0;0;0;0;3
11803;E;0;0;0;0;0;0
2693;D;0;2;0;0;0;2
848;D;0;0;0;0;0;0
9679;E;2;0;0;0;0;6
6704;D;4;0;0;0;0;0
6899;E;0;0;0;0;0;0
1755;D;0;0;0;0;0;0
4074;E;0;0;0;0;0;0
5802;D;5;1;0;0;0;1
11065;D;4;0;0;0;0;0
1588;D;0;0;0;0;0;0
3440;B;0;14;10;11;0;11
8579;E;0;0;0;0;0;0
4374;E;0;0;0;0;0;0
1111;D;0;0;0;0;0;0
4773;D;4;0;0;0;0;0
2672;D;0;5;0;0;0;5
1249;D;0;1;0;0;0;1
11198;E;0;0;0;0;0;0
7419;E;0;0;0;0;0;0
9068;E;0;0;0;0;0;0
1417;B;0;0;13;0;0;0
2138;D;0;0;0;0;0;0
669;C;0;0;0;0;0;0
2863;E;0;0;0;0;0;0
8763;E;0;0;0;0;0;0
5033;D;5;0;0;0;0;0
9002;E;2;0;0;0;0;6
1772;B;0;16;13;0;0;0
7598;E;1;0;0;0;0;3
8423;E;1;0;0;0;0;3
9381;D;5;0;0;0;0;0
2035;D;0;0;0;0;0;0
4734;E;1;0;0;0;0;3
3388;D;0;0;0;0;0;0
11568;D;4;0;0;0;0;0
3930;E;3;0;0;0;0;9
7273;D;5;0;0;0;0;0
4970;D;6;0;0;0;0;0
10722;D;5;0;0;0;0;0
3245;C;5;15;0;0;0;0
10723;D;5;0;0;0;0;0
4537;E;0;0;0;0;0;0
6360;D;0;0;0;0;0;0
4853;C;6;12;0;0;0;0
9412;E;0;0;0;0;0;0
849;C;0;3;0;0;0;0
11573;D;4;0;0;0;0;0
11011;D;4;0;0;0;0;0
6504;D;4;1;0;0;0;1
289;D;0;8;0;0;0;8
2009;C;0;0;4;0;0;4
4910;E;0;0;0;0;0;0
3831;E;0;0;0;0;0;0
3469;D;1;4;0;0;0;4
6301;E;0;0;0;0;0;0
3756;E;2;0;0;0;0;6
3345;D;4;0;0;0;0;0
6799;C;5;14;6;0;0;6
1187;C;0;0;0;0;0;0
10160;E;0;0;0;0;0;0
3090;E;0;0;0;0;0;0
1631;D;0;0;0;0;0;0
3249;E;0;0;0;0;0;0
10695;E;1;0;0;0;0;3
3274;D;7;0;0;0;0;0
8872;E;0;0;0;0;0;0
28;A;0;0;6;12;0;0
55;C;0;0;0;0;0;0
9344;D;4;0;0;0;0;0
11205;E;2;0;0;0;0;6
6869;D;6;0;0;0;0;0
5435;D;0;10;0;0;0;10
4343;E;0;0;0;0;0;0
2856;D;0;0;0;0;0;0
8781;D;0;0;0;0;0;0
1215;D;0;0;0;0;0;0
6276;E;0;0;0;0;0;0
9130;D;5;0;0;0;0;0
8720;E;2;0;0;0;0;6
5741;E;0;0;0;0;0;0
2646;D;0;5;0;0;0;5
2133;C;0;0;2;0;0;2
7025;E;2;0;0;0;0;6
5502;E;1;0;0;0;0;3
7199;D;5;2;0;0;0;2
1122;D;0;6;0;0;0;6
3716;E;1;0;0;0;0;3
10281;D;4;0;0;0;0;0
6607;E;0;0;0;0;0;0
5160;E;0;0;0;0;0;0
3286;C;1;14;2;0;0;2
6454;D;4;0;0;0;0;0
11245;E;0;0;0;0;0;0
9198;D;4;0;0;0;0;0
1853;D;0;0;0;0;0;0
10151;E;0;0;0;0;0;0
2616;C;0;13;3;0;0;3
6910;D;5;0;0;0;0;0
3159;C;0;2;10;0;0;10
8197;E;0;0;0;0;0;0
1369;C;0;13;0;0;0;0
1848;B;0;15;12;0;0;0
3600;B;4;0;12;0;0;0
11602;E;3;0;0;0;0;9
4508;D;5;0;0;0;0;0
10764;E;0;0;0;0;0;0
1829;B;0;6;13;3;0;3
10952;E;0;0;0;0;0;0
4151;C;6;12;0;0;0;0
2094;D;0;0;0;0;0;0
850;D;0;4;0;0;0;4
9502;C;4;13;0;0;0;0
3564;D;0;2;0;0;0;2
3321;E;0;0;0;0;0;0
3419;B;6;14;13;0;0;0
2902;D;4;0;0;0;0;0
8376;E;0;0;0;0;0;0
1191;D;0;0;0;0;0;0
6161;D;6;0;0;0;0;0
651;B;0;0;2;0;0;0
10223;E;0;0;0;0;0;0
6314;D;6;0;0;0;0;0
1068;D;0;0;0;0;0;0
5202;D;7;0;0;0;0;0
7964;D;4;0;0;0;0;0
3639;D;0;6;0;0;0;6
568;B;0;0;2;0;0;0
9745;E;0;0;0;0;0;0
3970;E;0;0;0;0;0;0
3207;D;4;0;0;0;0;0
2629;D;0;0;0;0;0;0
3515;E;3;0;0;0;0;9
9578;E;0;0;0;0;0;0
3466;E;0;0;0;0;0;0
8822;E;0;0;0;0;0;0
4280;E;1;0;0;0;0;3
3097;C;0;0;0;0;0;0
1306;B;0;13;13;1;0;1
7050;C;9;12;0;0;0;0
7125;D;4;0;0;0;0;0
4542;E;0;0;0;0;0;0
8709;D;7;0;0;0;0;0
10407;D;4;0;0;0;0;0
9846;E;2;0;0;0;0;6
11519;E;1;0;0;0;0;3
11783;E;1;0;0;0;0;3
8403;C;5;13;0;0;0;0
6372;E;0;0;0;0;0;0
851;C;0;2;9;0;0;9
9356;E;0;0;0;0;0;0
7856;D;4;0;0;0;0;0
10997;E;1;0;0;0;0;3
3412;D;4;0;0;0;0;0
7228;E;0;0;0;0;0;0
7291;E;0;0;0;0;0;0
7200;E;0;0;0;0;0;0
5463;D;4;0;0;0;0;0
5773;D;9;1;0;0;0;1
2926;D;0;0;0;0;0;0
1387;D;0;11;0;0;0;11
9489;E;0;0;0;0;0;0
2769;D;0;0;0;0;0;0
2337;D;0;5;0;0;0;5
11040;E;0;0;0;0;0;0
8957;D;5;0;0;0;0;0
5178;E;0;0;0;0;0;0
4365;D;6;0;0;0;0;0
6060;E;1;0;0;0;0;3
5012;E;0;0;0;0;0;0
1614;D;0;6;0;0;0;6
1060;C;0;0;0;0;0;0
268;C;0;13;0;0;0;0
6808;D;5;0;0;0;0;0
852;C;0;0;0;0;0;0
3673;E;0;0;0;0;0;0
9000;E;0;0;0;0;0;0
8178;D;4;0;0;0;0;0
3596;E;0;0;0;0;0;0
9096;E;2;0;0;0;0;6
2471;C;0;12;0;0;0;0
8580;E;0;0;0;0;0;0
11256;E;0;0;0;0;0;0
5309;E;2;0;0;0;0;6
5292;D;5;2;0;0;0;2
9024;E;0;0;0;0;0;0
7976;E;0;0;0;0;0;0
10842;E;1;0;0;0;0;3
7777;E;1;0;0;0;0;3
4654;B;0;14;12;0;0;0
2784;C;5;16;0;0;0;0
3438;E;0;0;0;0;0;0
5697;E;0;0;0;0;0;0
9116;C;8;13;1;0;0;1
10312;E;0;0;0;0;0;0
2773;D;0;6;0;0;0;6
7665;D;5;0;0;0;0;0
4765;D;6;0;0;0;0;0
5079;D;4;0;0;0;0;0
9008;E;1;0;0;0;0;3
6701;E;3;0;0;0;0;9
3434;E;3;0;0;0;0;9
1222;D;0;0;0;0;0;0
10563;C;6;14;0;0;0;0
11584;D;5;0;0;0;0;0
3437;D;5;1;0;0;0;1
9973;E;0;0;0;0;0;0
11717;E;0;0;0;0;0;0
